condition,timepoint,subj,bold,roi
cue,20,pc14,0.0386974605275105,mSPL
cue,20,pc15,0.0187881402759964,mSPL
cue,20,pc16,0.00519089839007776,mSPL
cue,20,pc17,0.0018569422800370113,mSPL
cue,20,pc18,-0.03637762070208515,mSPL
cue,20,pc19,-0.005465481481456071,mSPL
cue,20,pc22,0.08845345245846553,mSPL
cue,20,pc23,0.009198393971089864,mSPL
cue,20,pc24,-0.016032747431796994,mSPL
cue,21,pc07,-0.0049465142925876485,mSPL
cue,21,pc08,0.025121608273925233,mSPL
cue,21,pc10,0.028265153656638103,mSPL
cue,21,pc11,0.031541357668302496,mSPL
cue,21,pc12,0.003779715320096035,mSPL
cue,21,pc13,0.025279906882820023,mSPL
cue,21,pc14,0.026260749368777012,mSPL
cue,21,pc15,0.017638459328406547,mSPL
cue,21,pc16,0.010046546723847825,mSPL
cue,21,pc17,0.006792532940277951,mSPL
cue,21,pc18,-0.010496132379063255,mSPL
cue,21,pc19,0.007722073082045956,mSPL
cue,21,pc22,0.09439557309976415,mSPL
cue,21,pc23,0.004242001200570717,mSPL
cue,21,pc24,-0.010001475068757749,mSPL
cue,22,pc07,-0.007909642295788557,mSPL
cue,22,pc08,0.038537289202915125,mSPL
cue,22,pc10,0.01703770629091186,mSPL
cue,22,pc11,0.035031633019398704,mSPL
cue,22,pc12,0.005901784529547949,mSPL
cue,22,pc13,0.026859005822915304,mSPL
cue,22,pc14,0.007824520485077327,mSPL
cue,22,pc15,0.011944400786873342,mSPL
cue,22,pc16,0.0056639652099189745,mSPL
cue,22,pc17,0.007015903756378324,mSPL
cue,22,pc18,0.004501873076114996,mSPL
cue,22,pc19,0.0044201470377612274,mSPL
cue,22,pc22,0.08337544427638535,mSPL
cue,22,pc23,0.0027955924264642454,mSPL
cue,22,pc24,-0.0033909050770857267,mSPL
stim,-1,pc07,-0.0175912562778206,mSPL
stim,-1,pc08,-0.020284175465162087,mSPL
stim,-1,pc10,-0.004295774283016515,mSPL
stim,-1,pc11,0.0033698665805736083,mSPL
stim,-1,pc12,0.04186032370516306,mSPL
stim,-1,pc13,0.018454182986076345,mSPL
stim,-1,pc14,-0.007170239340456453,mSPL
stim,-1,pc15,-0.04134921096993682,mSPL
stim,-1,pc16,0.019550856318081154,mSPL
stim,-1,pc17,-0.00012090293771918933,mSPL
stim,-1,pc18,-0.0032185083673271038,mSPL
stim,-1,pc19,0.0238981167069396,mSPL
stim,-1,pc22,-0.005814233711000569,mSPL
stim,-1,pc23,0.03157100413544611,mSPL
stim,-1,pc24,-0.043875852342003266,mSPL
stim,0,pc07,-0.026615403991162932,mSPL
stim,0,pc08,-0.03070469842687649,mSPL
stim,0,pc10,-0.005021448174265131,mSPL
stim,0,pc11,-0.0034864325565449814,mSPL
stim,0,pc12,0.03688403474784216,mSPL
stim,0,pc13,0.017163285016837636,mSPL
stim,0,pc14,-0.014548411881326523,mSPL
stim,0,pc15,-0.04450193148522566,mSPL
stim,0,pc16,0.00030407507632007396,mSPL
stim,0,pc17,-0.008658287016952674,mSPL
stim,0,pc18,0.01383369005255481,mSPL
stim,0,pc19,0.05118235064280623,mSPL
stim,0,pc22,-0.011928209388139311,mSPL
stim,0,pc23,0.04018379872043735,mSPL
stim,0,pc24,-0.05549321880326974,mSPL
stim,1,pc07,-0.009434830433368376,mSPL
stim,1,pc08,-0.0333252585176643,mSPL
stim,1,pc10,-0.011016801917070504,mSPL
stim,1,pc11,0.0010007841003926727,mSPL
stim,1,pc12,0.005371956859815513,mSPL
stim,1,pc13,0.017950890122009483,mSPL
stim,1,pc14,-0.016609431853135386,mSPL
stim,1,pc15,-0.040288200778212345,mSPL
stim,1,pc16,-0.04570540705875015,mSPL
stim,1,pc17,-0.028007103875811783,mSPL
stim,1,pc18,0.02540370330135686,mSPL
stim,1,pc19,0.05001127501399806,mSPL
stim,1,pc22,-0.020202352517077853,mSPL
stim,1,pc23,0.06068194214011206,mSPL
stim,1,pc24,-0.061623223721586504,mSPL
stim,2,pc07,0.03552600107047098,mSPL
stim,2,pc08,-0.009913794632174134,mSPL
stim,2,pc10,-0.017432746315601454,mSPL
stim,2,pc11,0.03488755832881543,mSPL
stim,2,pc12,-0.024093673564189587,mSPL
stim,2,pc13,0.028897522122678966,mSPL
stim,2,pc14,0.008580953181552966,mSPL
stim,2,pc15,-0.010840865046332386,mSPL
stim,2,pc16,-0.08279517707391486,mSPL
stim,2,pc17,-0.051497572294428494,mSPL
stim,2,pc18,0.04018077804193795,mSPL
stim,2,pc19,-0.002981982507988358,mSPL
stim,2,pc22,-0.027646716224378608,mSPL
stim,2,pc23,0.11487864247754564,mSPL
stim,2,pc24,-0.043438990611309625,mSPL
stim,3,pc07,0.07664057229116263,mSPL
stim,3,pc08,0.04943820588705703,mSPL
stim,3,pc10,-0.013566816611437767,mSPL
stim,3,pc11,0.08345760315189309,mSPL
stim,3,pc12,-0.006298864985192982,mSPL
stim,3,pc13,0.03809565163233658,mSPL
stim,3,pc14,0.06173610941835479,mSPL
stim,3,pc15,0.06310864796873551,mSPL
stim,3,pc16,-0.07172307124868611,mSPL
stim,3,pc17,-0.05539353074478827,mSPL
stim,3,pc18,0.07286747332994914,mSPL
stim,3,pc19,-0.06675663910743525,mSPL
stim,3,pc22,-0.013828401769997986,mSPL
stim,3,pc23,0.18159171551430225,mSPL
stim,3,pc24,0.03415773563580566,mSPL
stim,4,pc07,0.08800711001168587,mSPL
stim,4,pc08,0.12338115177925246,mSPL
stim,4,pc10,-0.0024695279158499263,mSPL
stim,4,pc11,0.11069619204215175,mSPL
stim,4,pc12,0.07830154381135002,mSPL
stim,4,pc13,0.033923191363995374,mSPL
stim,4,pc14,0.11098640717914703,mSPL
stim,4,pc15,0.18490087797077692,mSPL
stim,4,pc16,-0.01583942901730896,mSPL
stim,4,pc17,-0.015611243656426445,mSPL
stim,4,pc18,0.1274580095037713,mSPL
stim,4,pc19,-0.06537674538343169,mSPL
stim,4,pc22,0.02346097938988557,mSPL
stim,4,pc23,0.2138928173006571,mSPL
stim,4,pc24,0.15301584083266723,mSPL
stim,5,pc07,0.06664537989402157,mSPL
stim,5,pc08,0.17353694455467283,mSPL
stim,5,pc10,0.003971799064977064,mSPL
stim,5,pc11,0.092917390343569,mSPL
stim,5,pc12,0.1904546003536107,mSPL
stim,5,pc13,0.008493186281254285,mSPL
stim,5,pc14,0.12162880807414059,mSPL
stim,5,pc15,0.2959180735969298,mSPL
stim,5,pc16,0.053032162390266174,mSPL
stim,5,pc17,0.06727002437387616,mSPL
stim,5,pc18,0.1814872555089538,mSPL
stim,5,pc19,0.015088489482150347,mSPL
stim,5,pc22,0.06609840507744091,mSPL
stim,5,pc23,0.1851233141120303,mSPL
stim,5,pc24,0.25689917636849335,mSPL
stim,6,pc07,0.024023391365342685,mSPL
stim,6,pc08,0.1762964688738567,mSPL
stim,6,pc10,0.0031658284585133842,mSPL
stim,6,pc11,0.0363110689678911,mSPL
stim,6,pc12,0.2672495735943869,mSPL
stim,6,pc13,-0.03601101333206627,mSPL
stim,6,pc14,0.08785166859141544,mSPL
stim,6,pc15,0.32228449946884147,mSPL
stim,6,pc16,0.0971814237723784,mSPL
stim,6,pc17,0.15464824957563988,mSPL
stim,6,pc18,0.210519377265927,mSPL
stim,6,pc19,0.11465315924516789,mSPL
stim,6,pc22,0.09758459105398873,mSPL
stim,6,pc23,0.11173439371293344,mSPL
stim,6,pc24,0.29138876372836975,mSPL
stim,7,pc07,-0.0307219997086047,mSPL
stim,7,pc08,0.1298569426553897,mSPL
stim,7,pc10,-0.0019750915108200386,mSPL
stim,7,pc11,-0.031008705194579628,mSPL
stim,7,pc12,0.2738266124618145,mSPL
stim,7,pc13,-0.08369858019170631,mSPL
stim,7,pc14,0.03014998754586194,mSPL
stim,7,pc15,0.24240463094887066,mSPL
stim,7,pc16,0.09955350233101125,mSPL
stim,7,pc17,0.20562267160094105,mSPL
stim,7,pc18,0.2004124469028046,mSPL
stim,7,pc19,0.16277682084556105,mSPL
stim,7,pc22,0.09110093733135077,mSPL
stim,7,pc23,0.028934019387957532,mSPL
stim,7,pc24,0.24276809862480864,mSPL
stim,8,pc07,-0.08091299902577201,mSPL
stim,8,pc08,0.06007583271418847,mSPL
stim,8,pc10,-0.010870726509108657,mSPL
stim,8,pc11,-0.08199977028400413,mSPL
stim,8,pc12,0.20801233642424571,mSPL
stim,8,pc13,-0.10903864501747215,mSPL
stim,8,pc14,-0.027218260488104398,mSPL
stim,8,pc15,0.10880003747082938,mSPL
stim,8,pc16,0.06552353242285197,mSPL
stim,8,pc17,0.20386324339286033,mSPL
stim,8,pc18,0.14866956322267422,mSPL
stim,8,pc19,0.14131388512397888,mSPL
stim,8,pc22,0.03490473311198422,mSPL
stim,8,pc23,-0.04272829850845278,mSPL
stim,8,pc24,0.14031422717100506,mSPL
stim,9,pc07,-0.10713485732615421,mSPL
stim,9,pc08,-0.005260574297480593,mSPL
stim,9,pc10,-0.020768242238359415,mSPL
stim,9,pc11,-0.10355293007504893,mSPL
stim,9,pc12,0.09900331456593839,mSPL
stim,9,pc13,-0.10364836806834753,mSPL
stim,9,pc14,-0.06874515937944606,mSPL
stim,9,pc15,-0.02223760547725287,mSPL
stim,9,pc16,0.01932855529478246,mSPL
stim,9,pc17,0.15460358773510513,mSPL
stim,9,pc18,0.07022383749408415,mSPL
stim,9,pc19,0.0813922918708904,mSPL
stim,9,pc22,-0.05141286072935215,mSPL
stim,9,pc23,-0.09043338781686538,mSPL
stim,9,pc24,0.03365491191619627,mSPL
stim,10,pc07,-0.1101821585526944,mSPL
stim,10,pc08,-0.06410088137501135,mSPL
stim,10,pc10,-0.0235012609144685,mSPL
stim,10,pc11,-0.09880873651369687,mSPL
stim,10,pc12,-0.019008577281970675,mSPL
stim,10,pc13,-0.07807469358839586,mSPL
stim,10,pc14,-0.08722783801845105,mSPL
stim,10,pc15,-0.1217393158142893,mSPL
stim,10,pc16,-0.019688745776229734,mSPL
stim,10,pc17,0.07520113887749191,mSPL
stim,10,pc18,-0.004603336326252006,mSPL
stim,10,pc19,0.020102177371488297,mSPL
stim,10,pc22,-0.1301050416110242,mSPL
stim,10,pc23,-0.10682360023306915,mSPL
stim,10,pc24,-0.051367098835061326,mSPL
stim,11,pc07,-0.10394901870696426,mSPL
stim,11,pc08,-0.10932384074097476,mSPL
stim,11,pc10,-0.019970872551035874,mSPL
stim,11,pc11,-0.0827353654405576,mSPL
stim,11,pc12,-0.11412541780663202,mSPL
stim,11,pc13,-0.04372760586331461,mSPL
stim,11,pc14,-0.08732879812524469,mSPL
stim,11,pc15,-0.17462400611232193,mSPL
stim,11,pc16,-0.0382305635459898,mSPL
stim,11,pc17,-0.010065414380397947,mSPL
stim,11,pc18,-0.0633357775516705,mSPL
stim,11,pc19,-0.020186176604237698,mSPL
stim,11,pc22,-0.17821996158932601,mSPL
stim,11,pc23,-0.09728271273160849,mSPL
stim,11,pc24,-0.09880160200934837,mSPL
stim,12,pc07,-0.08664168845807073,mSPL
stim,12,pc08,-0.12771080841481663,mSPL
stim,12,pc10,-0.01979500517037238,mSPL
stim,12,pc11,-0.06767607099926581,mSPL
stim,12,pc12,-0.16614881152772804,mSPL
stim,12,pc13,-0.016720896514848427,mSPL
stim,12,pc14,-0.07611738368797809,mSPL
stim,12,pc15,-0.17346673798266118,mSPL
stim,12,pc16,-0.03292670442619318,mSPL
stim,12,pc17,-0.08275276150184424,mSPL
stim,12,pc18,-0.09422368136616127,mSPL
stim,12,pc19,-0.03710400321464086,mSPL
stim,12,pc22,-0.19506480306817617,mSPL
stim,12,pc23,-0.08387966441430142,mSPL
stim,12,pc24,-0.10522069798447481,mSPL
stim,13,pc07,-0.06820917412726483,mSPL
stim,13,pc08,-0.1244967147467608,mSPL
stim,13,pc10,-0.023928288109049622,mSPL
stim,13,pc11,-0.0557824818062421,mSPL
stim,13,pc12,-0.1762495844416658,mSPL
stim,13,pc13,0.0005325509081274449,mSPL
stim,13,pc14,-0.0653672795323556,mSPL
stim,13,pc15,-0.1384908138214801,mSPL
stim,13,pc16,-0.008324564479296144,mSPL
stim,13,pc17,-0.1188159767580059,mSPL
stim,13,pc18,-0.11701746061826443,mSPL
stim,13,pc19,-0.04774755836089362,mSPL
stim,13,pc22,-0.17097278293050178,mSPL
stim,13,pc23,-0.0826833680957898,mSPL
stim,13,pc24,-0.09193039932089164,mSPL
stim,14,pc07,-0.05178351864954246,mSPL
stim,14,pc08,-0.10259732264974408,mSPL
stim,14,pc10,-0.027750980356214105,mSPL
stim,14,pc11,-0.03972961727548864,mSPL
stim,14,pc12,-0.15374603867429326,mSPL
stim,14,pc13,0.00769153873570313,mSPL
stim,14,pc14,-0.0479698146506278,mSPL
stim,14,pc15,-0.09794903964315707,mSPL
stim,14,pc16,0.025347237546694826,mSPL
stim,14,pc17,-0.12897287587089,mSPL
stim,14,pc18,-0.12208564981614635,mSPL
stim,14,pc19,-0.043906660650722136,mSPL
stim,14,pc22,-0.12123171291151122,mSPL
stim,14,pc23,-0.08676742412003996,mSPL
stim,14,pc24,-0.06772782989882024,mSPL
stim,15,pc07,-0.034938533479947194,mSPL
stim,15,pc08,-0.06610541635203607,mSPL
stim,15,pc10,-0.027722857649290465,mSPL
stim,15,pc11,-0.02474606800837894,mSPL
stim,15,pc12,-0.1185578851157647,mSPL
stim,15,pc13,0.009262010537690959,mSPL
stim,15,pc14,-0.024664844783856665,mSPL
stim,15,pc15,-0.06510817791236795,mSPL
stim,15,pc16,0.05009293706304046,mSPL
stim,15,pc17,-0.1187078734768826,mSPL
stim,15,pc18,-0.12000899926172298,mSPL
stim,15,pc19,-0.01968994637670606,mSPL
stim,15,pc22,-0.06994978845254166,mSPL
stim,15,pc23,-0.08724936349059878,mSPL
stim,15,pc24,-0.04662328279594945,mSPL
stim,16,pc07,-0.011810871366887252,mSPL
stim,16,pc08,-0.02687110056594784,mSPL
stim,16,pc10,-0.021639286202835888,mSPL
stim,16,pc11,-0.023978724732231747,mSPL
stim,16,pc12,-0.08309739542814037,mSPL
stim,16,pc13,0.016121562390617426,mSPL
stim,16,pc14,-0.0005930779958958837,mSPL
stim,16,pc15,-0.03553501291853044,mSPL
stim,16,pc16,0.05446614132626201,mSPL
stim,16,pc17,-0.09513527029624455,mSPL
stim,16,pc18,-0.10484207907957133,mSPL
stim,16,pc19,0.014162499423704495,mSPL
stim,16,pc22,-0.03994924382684323,mSPL
stim,16,pc23,-0.0784625440288633,mSPL
stim,16,pc24,-0.03486041046505989,mSPL
stim,17,pc07,0.0035416296051971816,mSPL
stim,17,pc08,0.0038427349286231606,mSPL
stim,17,pc10,-0.011039525424067484,mSPL
stim,17,pc11,-0.034329295279784594,mSPL
stim,17,pc12,-0.059367684222032674,mSPL
stim,17,pc13,0.03084593067251786,mSPL
stim,17,pc14,0.010484179755113473,mSPL
stim,17,pc15,-0.007188151433237849,mSPL
stim,17,pc16,0.040116678335013464,mSPL
stim,17,pc17,-0.07039922458163375,mSPL
stim,17,pc18,-0.08820082665553389,mSPL
stim,17,pc19,0.03068728176953288,mSPL
stim,17,pc22,-0.01560808684994305,mSPL
stim,17,pc23,-0.059523724632996954,mSPL
stim,17,pc24,-0.044130140970300415,mSPL
stim,18,pc07,0.01014088147260309,mSPL
stim,18,pc08,0.015130796142092189,mSPL
stim,18,pc10,-0.005812418216530769,mSPL
stim,18,pc11,-0.045955270620323695,mSPL
stim,18,pc12,-0.04872882691432312,mSPL
stim,18,pc13,0.042716811949112025,mSPL
stim,18,pc14,0.020610404139783135,mSPL
stim,18,pc15,-0.0011962416342110407,mSPL
stim,18,pc16,0.01738887001321268,mSPL
stim,18,pc17,-0.04332439460288533,mSPL
stim,18,pc18,-0.06824459138728141,mSPL
stim,18,pc19,0.019620527386033686,mSPL
stim,18,pc22,0.0025301510811844893,mSPL
stim,18,pc23,-0.03921938854706444,mSPL
stim,18,pc24,-0.060333888378079605,mSPL
stim,19,pc07,0.012050505445026385,mSPL
stim,19,pc08,0.005109355250026578,mSPL
stim,19,pc10,-0.007331245122045336,mSPL
stim,19,pc11,-0.046785298190521914,mSPL
stim,19,pc12,-0.050710885519202685,mSPL
stim,19,pc13,0.04000994393079747,mSPL
stim,19,pc14,0.026040929220101754,mSPL
stim,19,pc15,-0.017338889908940912,mSPL
stim,19,pc16,-0.002774853565096453,mSPL
stim,19,pc17,-0.02112887781309748,mSPL
stim,19,pc18,-0.06408190545204664,mSPL
stim,19,pc19,-0.011827714556722725,mSPL
stim,19,pc22,0.00773462379579783,mSPL
stim,19,pc23,-0.021449301896407803,mSPL
stim,19,pc24,-0.06383606999879156,mSPL
stim,20,pc07,0.006317708258331278,mSPL
stim,20,pc08,-0.011815175938386175,mSPL
stim,20,pc10,-0.00952056303802526,mSPL
stim,20,pc11,-0.03683722194511293,mSPL
stim,20,pc12,-0.05678886938078087,mSPL
stim,20,pc13,0.030646718574965245,mSPL
stim,20,pc14,0.029054909653632097,mSPL
stim,20,pc15,-0.028657838067018715,mSPL
stim,20,pc16,-0.00728975989651659,mSPL
stim,20,pc17,-0.01060941339296952,mSPL
stim,20,pc18,-0.06325407141741465,mSPL
stim,20,pc19,-0.03482096444344858,mSPL
stim,20,pc22,0.007539859991652985,mSPL
stim,20,pc23,-0.009916821406597975,mSPL
stim,20,pc24,-0.05711389169826053,mSPL
stim,21,pc07,0.001703117806328685,mSPL
stim,21,pc08,-0.01335572451881391,mSPL
stim,21,pc10,-0.004526765596017508,mSPL
stim,21,pc11,-0.010642808722461159,mSPL
stim,21,pc12,-0.05262617584102024,mSPL
stim,21,pc13,0.027286700385253555,mSPL
stim,21,pc14,0.025114467469798202,mSPL
stim,21,pc15,-0.013981025930001147,mSPL
stim,21,pc16,0.0019348557590266081,mSPL
stim,21,pc17,-0.0007270324936614059,mSPL
stim,21,pc18,-0.0364292310020709,mSPL
stim,21,pc19,-0.03526677641863599,mSPL
stim,21,pc22,0.023309768850135013,mSPL
stim,21,pc23,0.0002581163803738718,mSPL
stim,21,pc24,-0.05126555027885983,mSPL
stim,22,pc07,0.007957517231869368,mSPL
stim,22,pc08,-0.008896282122494659,mSPL
stim,22,pc10,0.0029458007015335554,mSPL
stim,22,pc11,0.020877486466326818,mSPL
stim,22,pc12,-0.043915149285679154,mSPL
stim,22,pc13,0.029869536062785508,mSPL
stim,22,pc14,0.013206057587561805,mSPL
stim,22,pc15,-0.0014811607209535204,mSPL
stim,22,pc16,0.011399258007834593,mSPL
stim,22,pc17,0.00781183572140233,mSPL
stim,22,pc18,-0.00654776752073263,mSPL
stim,22,pc19,-0.022622910940609524,mSPL
stim,22,pc22,0.034454419922378646,mSPL
stim,22,pc23,0.0034821195673303334,mSPL
stim,22,pc24,-0.04767829751378759,mSPL
error,-1,pc07,-0.002605087194717042,mSPL
error,-1,pc08,0.014001770354798597,mSPL
error,-1,pc10,0.0016375875076201814,mSPL
error,-1,pc11,0.008901489541424133,mSPL
error,-1,pc12,0.022776908214260122,mSPL
error,-1,pc13,-0.04338801165786728,mSPL
error,-1,pc14,-0.005205187604369851,mSPL
error,-1,pc15,0.05631385093622685,mSPL
error,-1,pc16,0.013903492989663757,mSPL
error,-1,pc17,-0.0511136737962435,mSPL
error,-1,pc18,-0.0758455315621008,mSPL
error,-1,pc19,-0.0021329729584762536,mSPL
error,-1,pc22,-0.03155727914049002,mSPL
error,-1,pc23,-0.0003978040502001373,mSPL
error,-1,pc24,-0.03770709440613854,mSPL
error,0,pc07,-0.005832923842995815,mSPL
error,0,pc08,-0.0071411448909703724,mSPL
error,0,pc10,0.007831620418541258,mSPL
error,0,pc11,0.0287641387965705,mSPL
error,0,pc12,0.023189514565825693,mSPL
error,0,pc13,-0.03536259115994592,mSPL
error,0,pc14,-0.0005168276798953216,mSPL
error,0,pc15,0.07250833423287359,mSPL
error,0,pc16,-0.03423687618362121,mSPL
error,0,pc17,-0.06209750789435483,mSPL
error,0,pc18,-0.09691701376873217,mSPL
error,0,pc19,0.00832786570538114,mSPL
error,0,pc22,-0.018051649109519768,mSPL
error,0,pc23,-0.029210981857235963,mSPL
error,0,pc24,-0.02735195198672533,mSPL
error,1,pc07,-0.007181320846798598,mSPL
error,1,pc08,-0.03189189427191105,mSPL
error,1,pc10,0.013048078749749266,mSPL
error,1,pc11,0.023737924591918265,mSPL
error,1,pc12,0.01109430752940474,mSPL
error,1,pc13,-0.02766265317477524,mSPL
error,1,pc14,-0.013189890178052631,mSPL
error,1,pc15,0.03620534541531805,mSPL
error,1,pc16,-0.08110651324954478,mSPL
error,1,pc17,-0.07857094070775497,mSPL
error,1,pc18,-0.1016110861344735,mSPL
error,1,pc19,0.033078617419575934,mSPL
error,1,pc22,-0.023713252896527072,mSPL
error,1,pc23,-0.07318364599635248,mSPL
error,1,pc24,0.03042542706823543,mSPL
error,2,pc07,0.012664536168837972,mSPL
error,2,pc08,-0.035398776320476256,mSPL
error,2,pc10,0.012723665478116758,mSPL
error,2,pc11,0.013802806628045092,mSPL
error,2,pc12,-0.005564067947318795,mSPL
error,2,pc13,-0.007381585516836418,mSPL
error,2,pc14,-0.023590337069795336,mSPL
error,2,pc15,-0.010213386206810586,mSPL
error,2,pc16,-0.14030116970467837,mSPL
error,2,pc17,-0.09656557183261405,mSPL
error,2,pc18,-0.08837563355547544,mSPL
error,2,pc19,0.03855982065028901,mSPL
error,2,pc22,-0.06354059250703784,mSPL
error,2,pc23,-0.07469529886986709,mSPL
error,2,pc24,0.08314346995497218,mSPL
error,3,pc07,0.0529589930427833,mSPL
error,3,pc08,0.003300066982277243,mSPL
error,3,pc10,0.0069212905040548734,mSPL
error,3,pc11,0.03169538184250006,mSPL
error,3,pc12,-0.015191871258995687,mSPL
error,3,pc13,0.021430295137478704,mSPL
error,3,pc14,-0.00960175078120229,mSPL
error,3,pc15,-0.007347951610196466,mSPL
error,3,pc16,-0.18595514219024867,mSPL
error,3,pc17,-0.10683264689172081,mSPL
error,3,pc18,-0.04022482961569859,mSPL
error,3,pc19,-0.0008331463109177775,mSPL
error,3,pc22,-0.1038508845987566,mSPL
error,3,pc23,0.005695402339553558,mSPL
error,3,pc24,0.10623365969530954,mSPL
error,4,pc07,0.08799872393798562,mSPL
error,4,pc08,0.07930287477853885,mSPL
error,4,pc10,0.009434142419715416,mSPL
error,4,pc11,0.07927715188144274,mSPL
error,4,pc12,0.01939582832123591,mSPL
error,4,pc13,0.041566805616732885,mSPL
error,4,pc14,0.03450028635528139,mSPL
error,4,pc15,0.059656752961870646,mSPL
error,4,pc16,-0.19148594815868208,mSPL
error,4,pc17,-0.08106749609614719,mSPL
error,4,pc18,0.054943129744465996,mSPL
error,4,pc19,-0.09258521859557514,mSPL
error,4,pc22,-0.1055685557533195,mSPL
error,4,pc23,0.12676448456688977,mSPL
error,4,pc24,0.18252837535300054,mSPL
error,5,pc07,0.08478897693507123,mSPL
error,5,pc08,0.14723842948290117,mSPL
error,5,pc10,0.023469526520953337,mSPL
error,5,pc11,0.12717512939397596,mSPL
error,5,pc12,0.10710061120503911,mSPL
error,5,pc13,0.03592975352214396,mSPL
error,5,pc14,0.09035417298951028,mSPL
error,5,pc15,0.1685914981906847,mSPL
error,5,pc16,-0.13213005869989847,mSPL
error,5,pc17,-0.006863481715094766,mSPL
error,5,pc18,0.1579536452588739,mSPL
error,5,pc19,-0.1765677337801391,mSPL
error,5,pc22,-0.06426398030782116,mSPL
error,5,pc23,0.23307560594228693,mSPL
error,5,pc24,0.31075744868387833,mSPL
error,6,pc07,0.0594807124747459,mSPL
error,6,pc08,0.18602924587292782,mSPL
error,6,pc10,0.026991768670160003,mSPL
error,6,pc11,0.14117679911118178,mSPL
error,6,pc12,0.20707528058747304,mSPL
error,6,pc13,0.019033546470766008,mSPL
error,6,pc14,0.12216118587015805,mSPL
error,6,pc15,0.2590775836444129,mSPL
error,6,pc16,-0.0011326236029411893,mSPL
error,6,pc17,0.09468964710991412,mSPL
error,6,pc18,0.2216069558834888,mSPL
error,6,pc19,-0.1514849006648578,mSPL
error,6,pc22,-0.013213249339103485,mSPL
error,6,pc23,0.288554490188642,mSPL
error,6,pc24,0.39393569026839453,mSPL
error,7,pc07,0.0636758797057177,mSPL
error,7,pc08,0.1896695668337042,mSPL
error,7,pc10,0.009470405819680193,mSPL
error,7,pc11,0.10540514107809834,mSPL
error,7,pc12,0.27434255604436764,mSPL
error,7,pc13,-0.005405536486686577,mSPL
error,7,pc14,0.11333963114717167,mSPL
error,7,pc15,0.27114760639042373,mSPL
error,7,pc16,0.14438787616663773,mSPL
error,7,pc17,0.1879587872645263,mSPL
error,7,pc18,0.24420511585413307,mSPL
error,7,pc19,-0.007088905228767841,mSPL
error,7,pc22,0.015477497828782855,mSPL
error,7,pc23,0.26560406176773704,mSPL
error,7,pc24,0.35031926359422905,mSPL
error,8,pc07,0.08567391698868775,mSPL
error,8,pc08,0.1627281561649745,mSPL
error,8,pc10,-0.014976805588516046,mSPL
error,8,pc11,0.04219884853847705,mSPL
error,8,pc12,0.2805942243295792,mSPL
error,8,pc13,-0.03633775076925239,mSPL
error,8,pc14,0.07200348793094817,mSPL
error,8,pc15,0.1952531989410049,mSPL
error,8,pc16,0.21397335660737204,mSPL
error,8,pc17,0.25403313121795623,mSPL
error,8,pc18,0.2450789923199217,mSPL
error,8,pc19,0.1402658033591037,mSPL
error,8,pc22,0.021955589937738593,mSPL
error,8,pc23,0.1892867003719903,mSPL
error,8,pc24,0.23062245327762598,mSPL
error,9,pc07,0.06686954407195012,mSPL
error,9,pc08,0.10013958624902128,mSPL
error,9,pc10,-0.024258323594134986,mSPL
error,9,pc11,-0.024507843903836278,mSPL
error,9,pc12,0.23846705733936946,mSPL
error,9,pc13,-0.055585108817945095,mSPL
error,9,pc14,0.019285243124394766,mSPL
error,9,pc15,0.07587758347839281,mSPL
error,9,pc16,0.1816452038394386,mSPL
error,9,pc17,0.27473070024050256,mSPL
error,9,pc18,0.2072228707721503,mSPL
error,9,pc19,0.18750586216599985,mSPL
error,9,pc22,0.007643123912429578,mSPL
error,9,pc23,0.09328430661083645,mSPL
error,9,pc24,0.07506390505966043,mSPL
error,10,pc07,0.007851832103081059,mSPL
error,10,pc08,0.02365080210446821,mSPL
error,10,pc10,-0.007405707978232129,mSPL
error,10,pc11,-0.07297443842858418,mSPL
error,10,pc12,0.1573207976644735,mSPL
error,10,pc13,-0.05794477679955564,mSPL
error,10,pc14,-0.029080390578649327,mSPL
error,10,pc15,-0.04527157772185624,mSPL
error,10,pc16,0.11046952788379773,mSPL
error,10,pc17,0.24912965175577606,mSPL
error,10,pc18,0.12032015227358935,mSPL
error,10,pc19,0.12408028428575282,mSPL
error,10,pc22,-0.013342492251833642,mSPL
error,10,pc23,-0.00403564447988448,mSPL
error,10,pc24,-0.06843046790897729,mSPL
error,11,pc07,-0.0559220110134364,mSPL
error,11,pc08,-0.05056834007700457,mSPL
error,11,pc10,0.0175488422879151,mSPL
error,11,pc11,-0.08890143464988717,mSPL
error,11,pc12,0.05223246525579235,mSPL
error,11,pc13,-0.05457162184902651,mSPL
error,11,pc14,-0.05911531926751013,mSPL
error,11,pc15,-0.13114062484908923,mSPL
error,11,pc16,0.0613648269785218,mSPL
error,11,pc17,0.1858142560027461,mSPL
error,11,pc18,0.028231639523638857,mSPL
error,11,pc19,0.017186610909174678,mSPL
error,11,pc22,0.0006888553320571686,mSPL
error,11,pc23,-0.08310732435868881,mSPL
error,11,pc24,-0.15573978919436546,mSPL
error,12,pc07,-0.08603053423865813,mSPL
error,12,pc08,-0.10083659501115938,mSPL
error,12,pc10,0.020608667969053248,mSPL
error,12,pc11,-0.07591387337883551,mSPL
error,12,pc12,-0.04587945986509105,mSPL
error,12,pc13,-0.04189699737167424,mSPL
